ID_PRODUCT,PROTITLE,PRODESCRIPTION,PRORELEASEDATE,PROPRICE,PRODISCOUNT,PROREWARDPERCENTAGE,PROREFUNDABLE
1778,Front-line uniform structure - Action Game,Finally seek church class my child phone not. Within them cut try. Thus return make drop debate.,2021-08-08,5.11,0.0,10,True
1779,Total regional support - Simulation Game,Loss debate by marriage. Easy certain else dinner.,2025-05-08,39.77,0.0,20,False
1780,Implemented optimizing implementation - Puzzle Game,Sound then to together. Clearly style its. Security teacher past training.,2022-09-13,59.09,0.44,,False
1781,Focused tangible pricing structure - Shooter Game,Pattern fall page as ask hit. Line season service keep. Any thing begin south go president tend.,2022-11-08,47.54,0.0,10,True
1782,Function-based impactful collaboration - Adventure Game,Thousand near appear treat share. Stay plan around of low exist.,2023-07-16,40.1,0.57,,False
1783,Devolved stable model - Shooter Game,Truth appear food whether check contain. Condition case son western benefit.,2018-02-01,45.23,0.0,10,False
1784,Synergistic non-volatile concept - Simulation Game,Local stuff husband pattern billion technology still. Now walk thing support war. Similar recognize trouble perhaps difference opportunity.,2017-02-09,30.36,0.0,20,False
1785,Team-oriented executive adapter - Adventure Game,World letter million one middle rock project teacher. Case fish focus fast.,2015-08-15,21.7,0.0,15,False
1786,Reverse-engineered 5thgeneration frame - Puzzle Game,Cut hold capital. Student official fall conference traditional property. They offer smile go.,2016-07-07,59.95,0.0,20,False
1787,Seamless modular firmware - Action Game,Court open number front discuss assume. Whether his safe son result page ground.,2015-12-14,49.05,0.37,,True
1788,Managed 24hour matrix - Sports Game,Reveal lay group record law. Bar good read arrive. Study truth Mrs week conference top.,2023-02-02,28.75,0.0,20,False
1789,Down-sized real-time algorithm - Fighting Game,Deal sit century six third indicate. Realize fire accept price. Ago assume agency institution.,2023-12-28,9.77,0.0,10,True
1790,Business-focused optimal product - Strategy Game,Plant worry spend audience once end hair respond.,2023-02-04,30.46,0.0,,False
1791,Adaptive didactic help-desk - Shooter Game,Picture happy major spend do. Hospital size result computer base until.,2018-03-28,33.37,0.0,,False
1792,Organized solution-oriented interface - Puzzle Game,Possible police your throughout. Mouth in plant must test nice.,2024-09-10,30.42,0.04,0,True
1793,Secured bi-directional protocol - RPG Game,First white fast information simple save push. Put bag career I enter explain daughter. Administration whole popular argue hear loss buy.,2022-12-31,17.5,0.0,,False
1794,Seamless tangible moderator - Shooter Game,No until chair lay source action someone. Special fall accept everyone person radio.,2016-03-05,58.38,0.0,,True
1795,Networked context-sensitive matrix - RPG Game,Second record black stop national mission mother debate. Majority administration early away. Us add exactly weight record take son.,2020-10-26,25.0,0.0,,False
1796,Optimized systematic help-desk - Platformer Game,Share project door fire. Evidence debate until area his enough second. Spend firm still but various force.,2024-09-01,9.54,0.0,10,True
1797,Switchable asymmetric attitude - Platformer Game,Score fight president. Quality second protect few career effort official.,2016-09-11,16.02,0.0,10,False
1798,Integrated zero tolerance info-mediaries - Sports Game,Hit learn feeling especially us provide. Finish ten during world glass especially.,2017-04-08,58.51,0.0,,True
1799,Cross-platform well-modulated interface - Platformer Game,Republican reach mean because everybody believe here. Government group personal themselves end near never list.,2016-09-16,15.03,0.25,10,True
1800,Reverse-engineered web-enabled alliance - Simulation Game,Challenge deal attention this. Moment somebody who. Without money later hospital summer close.,2017-05-15,42.67,0.0,15,False
1801,Progressive client-server encryption - Platformer Game,Value me door measure office add east. Between single space coach check key west. Per arm particular crime would.,2017-07-02,37.83,0.0,,True
1802,Fully-configurable 5thgeneration success - Shooter Game,Modern up political. If amount measure plant traditional finally instead.,2022-10-02,51.82,0.35,,True
1803,Compatible 6thgeneration synergy - Indie Game,Present method nearly significant. Them always foreign.,2024-01-16,53.33,0.58,,True
1804,Upgradable tangible strategy - Fighting Game,Standard perform become big. Seven commercial treatment treat base set.,2018-02-23,45.14,0.0,5,True
1805,Programmable multi-tasking firmware - Platformer Game,Behavior chair worker our body away former clearly. Live rise able finally avoid. Democratic ok election listen theory. Sign tend clear offer use once.,2019-04-23,49.12,0.0,,False
1806,Adaptive secondary frame - Action Game,Evidence among amount authority. Foreign almost report describe piece. Author popular read grow the step then might.,2015-09-19,50.93,0.0,10,False
1807,Ameliorated directional success - Puzzle Game,Tax performance system born government throw strategy window. Blood able staff grow reflect material. Great one few life.,2020-05-28,64.75,0.0,5,True
1808,Multi-lateral client-driven circuit - Sports Game,Become miss similar use. Walk travel question by effort information fish. Player skill end among reach.,2020-09-19,38.01,0.37,,True
1809,Public-key 3rdgeneration conglomeration - Casual Game,Century accept evidence sell. Sit situation how power. Share teach center decision.,2017-06-17,24.02,0.0,,True
1810,Virtual coherent hub - Adventure Game,Participant for by member middle. Stay through weight think. Thought person make network.,2023-03-14,28.66,0.45,5,False
1811,Customizable content-based matrix - RPG Game,Size friend week. Issue Republican wide end. Economic film author employee.,2020-04-20,25.89,0.0,10,False
1812,Extended impactful superstructure - Action Game,Generation senior quite position economic knowledge scientist. Place key around.,2019-08-29,24.71,0.0,,True
1813,Grass-roots neutral software - Platformer Game,Garden national else more himself. Choice include late want participant.,2023-06-19,66.77,0.0,0,False
1814,Upgradable even-keeled hub - Casual Game,But couple line. Lead sense but now. Project could her woman prevent out public.,2019-11-24,28.48,0.0,15,False
1815,Realigned static challenge - Casual Game,Leg PM strong. Gun again rather the. Family laugh car write stage a public cause.,2021-07-11,5.71,0.06,10,True
1816,Persevering demand-driven capacity - MMORPG Game,Art reflect including. Which throw fill much dream which. Protect by collection challenge meet begin detail week.,2017-04-24,63.01,0.0,15,False
1817,Multi-layered directional structure - Strategy Game,Bill bed television decide true hour itself speech. Series likely south lawyer defense war physical.,2019-09-23,57.63,0.0,,False
1818,Phased 24/7 hardware - Platformer Game,Chair industry maintain right good popular.,2022-10-14,38.33,0.48,,True
1819,Decentralized empowering firmware - Puzzle Game,Task month old pay apply time eat. Drug collection lead mind specific.,2021-02-19,16.22,0.47,5,False
1820,Mandatory responsive archive - Horror Game,Product page way record become. Protect remember wide feel kitchen charge economy.,2019-01-31,62.23,0.0,0,True
1821,Decentralized methodical toolset - Action Game,From practice tree. Later focus if face girl.,2018-04-12,23.31,0.0,5,False
1822,Diverse system-worthy moderator - Puzzle Game,Agent perhaps suddenly identify. Stock collection within great. Send case list concern ago.,2022-07-21,46.27,0.0,10,True
1823,Open-architected fresh-thinking knowledge user - Strategy Game,Pressure off black much. Maybe skin middle store deep.,2024-11-19,42.34,0.35,10,False
1824,Proactive motivating protocol - Casual Game,Seek black west benefit. Message feeling hear behind behind your material group. Speech law serve add how region back commercial. Fly natural education president cold gun.,2016-05-11,53.51,0.17,,False
1825,Down-sized systematic analyzer - Casual Game,Bed keep deal open. Clear dinner recently almost politics north.,2017-09-22,34.67,0.0,15,False
1826,Visionary zero-defect portal - Puzzle Game,Plant show material expect relate.,2025-02-11,38.94,0.19,10,True
1827,Configurable multi-tasking middleware - Puzzle Game,Agency cell catch order lay raise.,2017-11-07,15.58,0.0,,True
1828,Up-sized mission-critical project - Sports Game,Effect animal provide pattern increase issue tax. People not what reality interesting thousand increase.,2024-01-17,46.02,0.0,,False
1829,Reverse-engineered demand-driven hub - Adventure Game,Charge authority tough town young ball Republican.,2015-10-01,23.25,0.0,10,False
1830,Re-engineered eco-centric challenge - Action Game,Five should quickly article too. Good but number.,2018-10-25,56.47,0.0,20,False
1831,Organic heuristic open system - Shooter Game,Team whose value future ok. Sit make report certain. Room within expect friend full arrive. Skin how behavior a company.,2020-02-07,65.17,0.0,20,True
1832,Exclusive user-facing emulation - MMORPG Game,Upon very light top add. Quality nor own program number actually. Charge value realize charge test both specific.,2023-09-27,19.19,0.13,10,True
1833,Right-sized background moderator - Indie Game,Drop garden majority high several understand same.,2017-10-17,40.64,0.0,0,True
1834,Pre-emptive discrete core - Platformer Game,Product build night place.,2025-01-16,9.05,0.0,,True
1835,Implemented fresh-thinking Internet solution - Adventure Game,Like share green live design agency sense. Which without itself loss industry.,2024-06-19,36.29,0.0,5,False
1836,Adaptive high-level data-warehouse - Fighting Game,Attention agency option more. Free reach to much current.,2016-05-10,67.25,0.0,,False
1837,Vision-oriented tangible instruction set - Shooter Game,Policy civil believe investment author little important. National expect administration suggest black remember. Minute real field nice reduce decide your.,2024-11-28,67.37,0.0,,True
1838,Programmable scalable synergy - Fighting Game,Wind people spend control travel move million. New happen door phone.,2019-09-22,34.99,0.0,,False
